time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_results,qc_wc_1_time,qc_wc_2_results,qc_wc_2_time,qc_wc_3_results,qc_wc_3_time,qc_wc_4_results,qc_wc_4_time,qc_wc_5_results,qc_wc_5_time,qc_wc_6_results,qc_wc_6_time,qc_wc_7_results,qc_wc_7_time,qc_wc_8_results,qc_wc_8_time,qc_wc_9_results,qc_wc_9_time,qc_wc_10_results,qc_wc_10_time,qc_wc_11_results,qc_wc_11_time,qc_wc_12_results,qc_wc_12_time,qc_wc_13_results,qc_wc_13_time,qc_wc_14_results,qc_wc_14_time,qc_wc_15_results,qc_wc_15_time,qc_wc_16_results,qc_wc_16_time,qc_wc_17_results,qc_wc_17_time
2304.0,wp_3,13.0,wc_13,50.0,"{'Pass': 39, 'Fail': 61}",['Fail'],40.0,['Fail'],20.0,['Fail'],29.0,['Pass'],23.0,['Fail'],32.0,['Fail'],22.0,['Fail'],30.0,['Fail'],26.0,['Fail'],40.0,['Fail'],40.0,['Fail'],36.0,['Fail'],37.0,['Pass'],38.0,['Fail'],22.0,['Fail'],27.0,['Fail'],39.0,['Fail'],27.0
2304.0,wp_4,16.0,wc_16,70.0,"{'Pass': 6, 'Fail': 94}",['Fail'],28.0,['Fail'],21.0,['Fail'],31.0,['Fail'],36.0,['Fail'],39.0,['Fail'],39.0,['Fail'],31.0,['Fail'],21.0,['Fail'],40.0,['Fail'],34.0,['Fail'],39.0,['Fail'],21.0,['Fail'],20.0,['Fail'],22.0,['Fail'],21.0,['Fail'],38.0,['Fail'],30.0
2355.0,wp_1,13.0,wc_13,56.0,"{'Pass': 31, 'Fail': 69}",['Fail'],24.0,['Fail'],22.0,['Fail'],28.0,['Fail'],37.0,['Fail'],22.0,['Fail'],33.0,['Fail'],29.0,['Fail'],31.0,['Fail'],20.0,['Fail'],22.0,['Fail'],34.0,['Pass'],37.0,['Fail'],32.0,['Fail'],33.0,['Pass'],30.0,['Fail'],29.0,['Fail'],36.0
2355.0,wp_2,12.0,wc_12,75.0,"{'Pass': 17, 'Fail': 83}",['Fail'],32.0,['Pass'],34.0,['Fail'],20.0,['Fail'],34.0,['Fail'],28.0,['Fail'],32.0,['Fail'],40.0,['Fail'],36.0,['Fail'],39.0,['Fail'],38.0,['Fail'],37.0,['Pass'],29.0,['Fail'],39.0,['Fail'],37.0,['Fail'],21.0,['Fail'],34.0,['Pass'],22.0
2375.0,wp_4,16.0,wc_16,75.0,"{'Pass': 63, 'Fail': 37}",['Pass'],32.0,['Fail'],33.0,['Pass'],32.0,['Fail'],21.0,['Pass'],26.0,['Pass'],31.0,['Fail'],20.0,['Pass'],26.0,['Pass'],21.0,['Fail'],20.0,['Pass'],24.0,['Pass'],21.0,['Pass'],26.0,['Pass'],22.0,['Fail'],38.0,['Pass'],39.0,['Fail'],32.0
2411.0,wp_3,13.0,wc_13,50.0,"{'Pass': 37, 'Fail': 63}",['Pass'],24.0,['Pass'],21.0,['Fail'],38.0,['Fail'],24.0,['Pass'],24.0,['Fail'],40.0,['Pass'],30.0,['Fail'],20.0,['Fail'],21.0,['Fail'],22.0,['Pass'],24.0,['Fail'],22.0,['Pass'],21.0,['Fail'],40.0,['Fail'],30.0,['Fail'],27.0,['Fail'],34.0
2431.0,wp_2,12.0,wc_12,50.0,"{'Pass': 11, 'Fail': 89}",['Fail'],29.0,['Fail'],35.0,['Fail'],37.0,['Fail'],20.0,['Fail'],33.0,['Fail'],31.0,['Fail'],20.0,['Fail'],39.0,['Fail'],29.0,['Fail'],32.0,['Fail'],32.0,['Pass'],36.0,['Fail'],40.0,['Fail'],29.0,['Fail'],39.0,['Fail'],37.0,['Fail'],40.0
2451.0,wp_4,17.0,wc_17,56.0,"{'Pass': 5, 'Fail': 95}",['Fail'],27.0,['Fail'],28.0,['Fail'],23.0,['Fail'],36.0,['Fail'],24.0,['Fail'],31.0,['Fail'],35.0,['Fail'],37.0,['Fail'],21.0,['Fail'],23.0,['Fail'],25.0,['Fail'],22.0,['Fail'],32.0,['Fail'],40.0,['Fail'],34.0,['Fail'],40.0,['Fail'],30.0
2462.0,wp_1,13.0,wc_13,73.0,"{'Pass': 19, 'Fail': 81}",['Fail'],21.0,['Fail'],38.0,['Fail'],20.0,['Fail'],22.0,['Fail'],26.0,['Fail'],30.0,['Fail'],37.0,['Fail'],23.0,['Pass'],28.0,['Fail'],23.0,['Fail'],35.0,['Fail'],28.0,['Pass'],25.0,['Pass'],29.0,['Fail'],38.0,['Pass'],35.0,['Fail'],33.0
2482.0,wp_2,12.0,wc_12,71.0,"{'Pass': 7, 'Fail': 93}",['Fail'],27.0,['Fail'],35.0,['Fail'],37.0,['Fail'],29.0,['Fail'],20.0,['Fail'],28.0,['Fail'],34.0,['Fail'],28.0,['Fail'],35.0,['Fail'],28.0,['Fail'],26.0,['Fail'],39.0,['Fail'],35.0,['Fail'],34.0,['Fail'],24.0,['Fail'],26.0,['Fail'],29.0
2508.0,wp_4,17.0,wc_17,75.0,"{'Pass': 23, 'Fail': 77}",['Fail'],27.0,['Pass'],36.0,['Pass'],39.0,['Fail'],35.0,['Fail'],37.0,['Fail'],20.0,['Fail'],33.0,['Fail'],31.0,['Fail'],36.0,['Pass'],32.0,['Fail'],23.0,['Fail'],40.0,['Fail'],38.0,['Pass'],33.0,['Fail'],20.0,['Fail'],32.0,['Fail'],25.0
2535.0,wp_3,13.0,wc_13,75.0,"{'Pass': 100, 'Fail': 0}",['Pass'],25.0,['Pass'],39.0,['Pass'],39.0,['Pass'],31.0,['Pass'],26.0,['Pass'],29.0,['Pass'],21.0,['Pass'],27.0,['Pass'],20.0,['Pass'],25.0,['Pass'],30.0,['Pass'],33.0,['Pass'],40.0,['Pass'],23.0,['Pass'],22.0,['Pass'],20.0,['Pass'],34.0
2554.0,wp_2,12.0,wc_12,57.0,"{'Pass': 9, 'Fail': 91}",['Fail'],40.0,['Fail'],24.0,['Fail'],37.0,['Fail'],23.0,['Pass'],33.0,['Fail'],30.0,['Fail'],34.0,['Fail'],22.0,['Fail'],21.0,['Pass'],35.0,['Fail'],33.0,['Fail'],20.0,['Fail'],22.0,['Fail'],34.0,['Fail'],26.0,['Fail'],20.0,['Fail'],31.0
2584.0,wp_4,17.0,wc_17,67.0,"{'Pass': 70, 'Fail': 30}",['Pass'],39.0,['Fail'],27.0,['Pass'],36.0,['Pass'],26.0,['Fail'],24.0,['Pass'],27.0,['Pass'],21.0,['Pass'],25.0,['Fail'],30.0,['Fail'],32.0,['Fail'],26.0,['Fail'],38.0,['Fail'],38.0,['Fail'],35.0,['Fail'],24.0,['Fail'],24.0,['Pass'],34.0
2611.0,wp_3,15.0,wc_15,58.0,"{'Pass': 86, 'Fail': 14}",['Pass'],39.0,['Fail'],33.0,['Fail'],24.0,['Pass'],32.0,['Pass'],34.0,['Pass'],33.0,['Pass'],34.0,['Pass'],25.0,['Pass'],39.0,['Pass'],21.0,['Pass'],25.0,['Pass'],39.0,['Pass'],37.0,['Pass'],29.0,['Pass'],30.0,['Pass'],38.0,['Pass'],27.0
2611.0,wp_1,13.0,wc_13,60.0,"{'Pass': 87, 'Fail': 13}",['Pass'],34.0,['Pass'],38.0,['Pass'],31.0,['Pass'],25.0,['Pass'],22.0,['Pass'],29.0,['Pass'],32.0,['Fail'],22.0,['Pass'],30.0,['Pass'],33.0,['Pass'],23.0,['Pass'],34.0,['Pass'],32.0,['Pass'],21.0,['Pass'],30.0,['Pass'],31.0,['Pass'],39.0
2612.0,wp_2,12.0,wc_12,79.0,"{'Pass': 91, 'Fail': 9}",['Pass'],31.0,['Pass'],24.0,['Pass'],29.0,['Pass'],28.0,['Pass'],34.0,['Pass'],24.0,['Pass'],24.0,['Pass'],24.0,['Pass'],20.0,['Pass'],21.0,['Pass'],23.0,['Pass'],24.0,['Pass'],33.0,['Pass'],29.0,['Pass'],36.0,['Pass'],31.0,['Pass'],36.0
2670.0,wp_3,16.0,wc_16,69.0,"{'Pass': 56, 'Fail': 44}",['Pass'],30.0,['Pass'],39.0,['Pass'],27.0,['Fail'],30.0,['Pass'],24.0,['Pass'],26.0,['Fail'],39.0,['Pass'],22.0,['Pass'],28.0,['Pass'],20.0,['Pass'],34.0,['Pass'],29.0,['Fail'],28.0,['Pass'],32.0,['Fail'],37.0,['Pass'],33.0,['Pass'],32.0
2672.0,wp_1,15.0,wc_15,70.0,"{'Pass': 8, 'Fail': 92}",['Fail'],36.0,['Fail'],27.0,['Fail'],31.0,['Fail'],30.0,['Fail'],31.0,['Fail'],25.0,['Fail'],28.0,['Fail'],20.0,['Fail'],34.0,['Fail'],38.0,['Fail'],37.0,['Fail'],23.0,['Fail'],28.0,['Fail'],26.0,['Fail'],34.0,['Fail'],30.0,['Fail'],32.0
2692.0,wp_2,13.0,wc_13,67.0,"{'Pass': 91, 'Fail': 9}",['Pass'],22.0,['Pass'],23.0,['Pass'],22.0,['Pass'],27.0,['Pass'],34.0,['Pass'],31.0,['Pass'],32.0,['Pass'],39.0,['Fail'],23.0,['Fail'],40.0,['Pass'],29.0,['Pass'],33.0,['Pass'],33.0,['Pass'],25.0,['Pass'],33.0,['Pass'],36.0,['Pass'],38.0
2740.0,wp_3,14.0,wc_14,58.0,"{'Pass': 90, 'Fail': 10}",['Pass'],27.0,['Pass'],22.0,['Pass'],32.0,['Pass'],40.0,['Pass'],39.0,['Fail'],22.0,['Pass'],38.0,['Pass'],29.0,['Pass'],22.0,['Pass'],28.0,['Pass'],40.0,['Fail'],25.0,['Pass'],27.0,['Pass'],23.0,['Pass'],25.0,['Pass'],40.0,['Fail'],33.0
2760.0,wp_2,15.0,wc_15,57.0,"{'Pass': 15, 'Fail': 85}",['Fail'],29.0,['Fail'],20.0,['Pass'],28.0,['Fail'],30.0,['Fail'],34.0,['Pass'],39.0,['Fail'],35.0,['Fail'],38.0,['Fail'],23.0,['Pass'],29.0,['Fail'],22.0,['Fail'],35.0,['Fail'],29.0,['Fail'],32.0,['Fail'],28.0,['Pass'],30.0,['Fail'],30.0
2743.0,wp_1,16.0,wc_16,79.0,"{'Pass': 60, 'Fail': 40}",['Fail'],26.0,['Fail'],26.0,['Fail'],34.0,['Fail'],29.0,['Fail'],33.0,['Pass'],34.0,['Pass'],26.0,['Fail'],32.0,['Fail'],40.0,['Pass'],31.0,['Pass'],38.0,['Pass'],26.0,['Pass'],25.0,['Pass'],39.0,['Fail'],28.0,['Fail'],31.0,['Fail'],21.0
2799.0,wp_3,17.0,wc_17,71.0,"{'Pass': 16, 'Fail': 84}",['Fail'],27.0,['Pass'],31.0,['Fail'],21.0,['Fail'],36.0,['Pass'],22.0,['Pass'],39.0,['Fail'],35.0,['Fail'],30.0,['Fail'],33.0,['Fail'],32.0,['Fail'],22.0,['Fail'],27.0,['Fail'],32.0,['Fail'],34.0,['Fail'],24.0,['Pass'],24.0,['Fail'],21.0
2818.0,wp_2,15.0,wc_15,73.0,"{'Pass': 72, 'Fail': 28}",['Pass'],26.0,['Pass'],23.0,['Pass'],35.0,['Pass'],28.0,['Pass'],31.0,['Pass'],21.0,['Pass'],37.0,['Pass'],31.0,['Pass'],38.0,['Pass'],40.0,['Fail'],21.0,['Pass'],24.0,['Fail'],28.0,['Pass'],32.0,['Pass'],39.0,['Pass'],31.0,['Pass'],30.0
2823.0,wp_1,14.0,wc_14,79.0,"{'Pass': 74, 'Fail': 26}",['Pass'],23.0,['Pass'],23.0,['Pass'],33.0,['Fail'],25.0,['Pass'],40.0,['Pass'],22.0,['Pass'],21.0,['Pass'],26.0,['Pass'],40.0,['Pass'],22.0,['Pass'],21.0,['Fail'],35.0,['Pass'],31.0,['Fail'],40.0,['Pass'],40.0,['Pass'],40.0,['Pass'],21.0
2871.0,wp_3,17.0,wc_17,56.0,"{'Pass': 25, 'Fail': 75}",['Fail'],34.0,['Pass'],24.0,['Pass'],25.0,['Fail'],26.0,['Pass'],31.0,['Fail'],32.0,['Fail'],37.0,['Fail'],31.0,['Fail'],36.0,['Pass'],36.0,['Pass'],28.0,['Fail'],26.0,['Fail'],21.0,['Fail'],34.0,['Fail'],28.0,['Fail'],22.0,['Fail'],29.0
2892.0,wp_2,16.0,wc_16,66.0,"{'Pass': 45, 'Fail': 55}",['Pass'],31.0,['Pass'],39.0,['Pass'],26.0,['Fail'],24.0,['Pass'],38.0,['Pass'],24.0,['Pass'],21.0,['Pass'],23.0,['Fail'],32.0,['Fail'],26.0,['Pass'],21.0,['Fail'],22.0,['Fail'],26.0,['Fail'],30.0,['Fail'],36.0,['Fail'],35.0,['Fail'],32.0
2903.0,wp_1,15.0,wc_15,58.0,"{'Pass': 69, 'Fail': 31}",['Pass'],25.0,['Pass'],23.0,['Pass'],25.0,['Pass'],31.0,['Pass'],23.0,['Fail'],39.0,['Pass'],33.0,['Pass'],23.0,['Fail'],40.0,['Pass'],22.0,['Fail'],27.0,['Pass'],33.0,['Pass'],28.0,['Fail'],36.0,['Fail'],20.0,['Pass'],21.0,['Fail'],37.0
2928.0,wp_3,17.0,wc_17,76.0,"{'Pass': 20, 'Fail': 80}",['Pass'],39.0,['Fail'],29.0,['Fail'],28.0,['Fail'],25.0,['Fail'],22.0,['Pass'],40.0,['Fail'],23.0,['Fail'],26.0,['Fail'],31.0,['Fail'],20.0,['Fail'],33.0,['Fail'],23.0,['Fail'],29.0,['Pass'],21.0,['Fail'],37.0,['Fail'],34.0,['Fail'],22.0
2959.0,wp_2,16.0,wc_16,64.0,"{'Pass': 86, 'Fail': 14}",['Pass'],20.0,['Pass'],27.0,['Pass'],32.0,['Pass'],28.0,['Pass'],36.0,['Pass'],31.0,['Pass'],35.0,['Pass'],20.0,['Pass'],20.0,['Pass'],36.0,['Pass'],38.0,['Pass'],22.0,['Pass'],28.0,['Pass'],39.0,['Pass'],20.0,['Pass'],21.0,['Pass'],24.0
3005.0,wp_1,17.0,wc_17,52.0,"{'Pass': 51, 'Fail': 49}",['Pass'],28.0,['Fail'],29.0,['Pass'],39.0,['Pass'],26.0,['Pass'],25.0,['Fail'],20.0,['Fail'],34.0,['Pass'],29.0,['Pass'],32.0,['Fail'],35.0,['Pass'],32.0,['Fail'],27.0,['Fail'],34.0,['Fail'],21.0,['Pass'],22.0,['Fail'],24.0,['Pass'],36.0
3024.0,wp_2,14.0,wc_14,61.0,"{'Pass': 98, 'Fail': 2}",['Pass'],38.0,['Pass'],26.0,['Pass'],23.0,['Pass'],20.0,['Pass'],25.0,['Pass'],24.0,['Pass'],34.0,['Pass'],21.0,['Pass'],31.0,['Pass'],29.0,['Fail'],28.0,['Pass'],30.0,['Pass'],30.0,['Pass'],32.0,['Pass'],33.0,['Pass'],39.0,['Pass'],25.0
3057.0,wp_3,17.0,wc_17,66.0,"{'Pass': 50, 'Fail': 50}",['Fail'],28.0,['Fail'],25.0,['Pass'],40.0,['Fail'],34.0,['Fail'],38.0,['Fail'],27.0,['Pass'],31.0,['Fail'],25.0,['Pass'],21.0,['Pass'],20.0,['Pass'],28.0,['Pass'],32.0,['Pass'],31.0,['Fail'],29.0,['Pass'],32.0,['Pass'],31.0,['Fail'],28.0
3124.0,wp_2,17.0,wc_17,78.0,"{'Pass': 18, 'Fail': 82}",['Pass'],37.0,['Fail'],20.0,['Fail'],21.0,['Fail'],31.0,['Pass'],40.0,['Fail'],32.0,['Pass'],38.0,['Pass'],33.0,['Pass'],32.0,['Fail'],37.0,['Fail'],31.0,['Fail'],37.0,['Fail'],37.0,['Fail'],37.0,['Fail'],39.0,['Fail'],27.0,['Fail'],25.0
3202.0,wp_3,17.0,wc_17,61.0,"{'Pass': 72, 'Fail': 28}",['Fail'],22.0,['Pass'],23.0,['Pass'],26.0,['Pass'],36.0,['Pass'],25.0,['Fail'],36.0,['Pass'],27.0,['Pass'],21.0,['Fail'],28.0,['Pass'],30.0,['Pass'],24.0,['Fail'],22.0,['Pass'],39.0,['Fail'],36.0,['Fail'],34.0,['Pass'],37.0,['Pass'],28.0
3264.0,wp_2,17.0,wc_17,73.0,"{'Pass': 95, 'Fail': 5}",['Pass'],34.0,['Pass'],21.0,['Pass'],26.0,['Pass'],38.0,['Pass'],29.0,['Pass'],34.0,['Pass'],38.0,['Pass'],39.0,['Pass'],29.0,['Pass'],30.0,['Fail'],27.0,['Pass'],24.0,['Pass'],27.0,['Pass'],20.0,['Pass'],35.0,['Pass'],30.0,['Pass'],38.0
