time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_results,qc_wc_1_time,qc_wc_2_results,qc_wc_2_time,qc_wc_3_results,qc_wc_3_time,qc_wc_4_results,qc_wc_4_time,qc_wc_5_results,qc_wc_5_time,qc_wc_6_results,qc_wc_6_time,qc_wc_7_results,qc_wc_7_time,qc_wc_8_results,qc_wc_8_time,qc_wc_9_results,qc_wc_9_time,qc_wc_10_results,qc_wc_10_time,qc_wc_11_results,qc_wc_11_time,qc_wc_12_results,qc_wc_12_time,qc_wc_13_results,qc_wc_13_time,qc_wc_14_results,qc_wc_14_time,qc_wc_15_results,qc_wc_15_time,qc_wc_16_results,qc_wc_16_time,qc_wc_17_results,qc_wc_17_time
1986.0,wp_2,13.0,wc_13,62.0,"{'Pass': 59, 'Fail': 41}",['Pass'],31.0,['Pass'],38.0,['Pass'],38.0,['Fail'],30.0,['Fail'],27.0,['Pass'],33.0,['Fail'],39.0,['Pass'],39.0,['Pass'],22.0,['Fail'],29.0,['Fail'],23.0,['Fail'],28.0,['Fail'],28.0,['Pass'],23.0,['Pass'],21.0,['Fail'],24.0,['Fail'],22.0
2012.0,wp_5,11.0,wc_11,51.0,"{'Pass': 9, 'Fail': 91}",['Fail'],39.0,['Pass'],20.0,['Pass'],40.0,['Fail'],20.0,['Fail'],39.0,['Fail'],22.0,['Fail'],22.0,['Fail'],24.0,['Fail'],29.0,['Fail'],28.0,['Fail'],21.0,['Fail'],36.0,['Fail'],38.0,['Pass'],27.0,['Fail'],32.0,['Fail'],37.0,['Fail'],23.0
2005.0,wp_3,17.0,wc_17,66.0,"{'Pass': 18, 'Fail': 82}",['Fail'],25.0,['Fail'],34.0,['Fail'],39.0,['Pass'],34.0,['Fail'],31.0,['Fail'],23.0,['Fail'],38.0,['Fail'],32.0,['Fail'],32.0,['Fail'],28.0,['Fail'],24.0,['Fail'],27.0,['Pass'],30.0,['Fail'],20.0,['Fail'],24.0,['Fail'],30.0,['Fail'],40.0
2031.0,wp_1,9.0,wc_9,69.0,"{'Pass': 3, 'Fail': 97}",['Fail'],27.0,['Fail'],38.0,['Fail'],34.0,['Fail'],39.0,['Fail'],36.0,['Fail'],39.0,['Fail'],29.0,['Fail'],24.0,['Fail'],39.0,['Fail'],33.0,['Fail'],22.0,['Fail'],26.0,['Fail'],35.0,['Fail'],20.0,['Fail'],22.0,['Pass'],32.0,['Fail'],37.0
2033.0,wp_4,16.0,wc_16,69.0,"{'Pass': 81, 'Fail': 19}",['Pass'],38.0,['Fail'],29.0,['Pass'],32.0,['Fail'],23.0,['Fail'],38.0,['Fail'],28.0,['Pass'],25.0,['Pass'],37.0,['Pass'],40.0,['Pass'],35.0,['Pass'],38.0,['Pass'],39.0,['Pass'],33.0,['Pass'],26.0,['Pass'],28.0,['Fail'],21.0,['Fail'],25.0
2049.0,wp_2,14.0,wc_14,56.0,"{'Pass': 27, 'Fail': 73}",['Pass'],26.0,['Fail'],32.0,['Pass'],29.0,['Pass'],33.0,['Fail'],22.0,['Fail'],23.0,['Fail'],36.0,['Fail'],26.0,['Fail'],20.0,['Pass'],31.0,['Fail'],38.0,['Pass'],25.0,['Pass'],29.0,['Fail'],29.0,['Pass'],22.0,['Fail'],22.0,['Pass'],38.0
2064.0,wp_5,7.0,wc_7,63.0,"{'Pass': 45, 'Fail': 55}",['Fail'],37.0,['Fail'],25.0,['Fail'],23.0,['Pass'],36.0,['Pass'],22.0,['Fail'],24.0,['Fail'],34.0,['Pass'],28.0,['Pass'],24.0,['Pass'],36.0,['Fail'],26.0,['Fail'],22.0,['Pass'],35.0,['Pass'],20.0,['Pass'],38.0,['Fail'],39.0,['Fail'],24.0
2072.0,wp_3,17.0,wc_17,74.0,"{'Pass': 63, 'Fail': 37}",['Fail'],34.0,['Pass'],38.0,['Fail'],22.0,['Pass'],28.0,['Fail'],36.0,['Pass'],24.0,['Pass'],38.0,['Pass'],33.0,['Fail'],36.0,['Pass'],33.0,['Pass'],35.0,['Pass'],28.0,['Fail'],20.0,['Pass'],36.0,['Fail'],20.0,['Pass'],35.0,['Fail'],23.0
2101.0,wp_1,8.0,wc_8,54.0,"{'Pass': 44, 'Fail': 56}",['Fail'],22.0,['Pass'],22.0,['Fail'],39.0,['Pass'],38.0,['Pass'],22.0,['Pass'],34.0,['Fail'],21.0,['Fail'],20.0,['Pass'],26.0,['Fail'],29.0,['Pass'],35.0,['Pass'],22.0,['Fail'],30.0,['Fail'],28.0,['Pass'],28.0,['Fail'],39.0,['Fail'],38.0
2103.0,wp_4,15.0,wc_15,52.0,"{'Pass': 14, 'Fail': 86}",['Pass'],37.0,['Fail'],24.0,['Pass'],23.0,['Fail'],22.0,['Fail'],28.0,['Fail'],39.0,['Fail'],37.0,['Fail'],30.0,['Fail'],39.0,['Fail'],27.0,['Fail'],30.0,['Fail'],25.0,['Pass'],39.0,['Fail'],33.0,['Fail'],27.0,['Fail'],30.0,['Fail'],20.0
2106.0,wp_2,16.0,wc_16,61.0,"{'Pass': 86, 'Fail': 14}",['Fail'],27.0,['Pass'],20.0,['Pass'],29.0,['Pass'],20.0,['Pass'],30.0,['Pass'],37.0,['Pass'],33.0,['Fail'],23.0,['Pass'],23.0,['Pass'],30.0,['Fail'],20.0,['Pass'],32.0,['Pass'],23.0,['Pass'],37.0,['Fail'],37.0,['Pass'],33.0,['Pass'],23.0
2128.0,wp_5,7.0,wc_7,55.0,"{'Pass': 44, 'Fail': 56}",['Pass'],24.0,['Pass'],23.0,['Fail'],34.0,['Fail'],21.0,['Fail'],22.0,['Fail'],33.0,['Fail'],35.0,['Fail'],28.0,['Pass'],21.0,['Pass'],26.0,['Fail'],21.0,['Fail'],26.0,['Fail'],25.0,['Fail'],35.0,['Fail'],37.0,['Pass'],24.0,['Fail'],36.0
2156.0,wp_1,9.0,wc_9,74.0,"{'Pass': 70, 'Fail': 30}",['Fail'],22.0,['Pass'],25.0,['Pass'],27.0,['Pass'],26.0,['Pass'],32.0,['Pass'],38.0,['Pass'],24.0,['Pass'],35.0,['Fail'],31.0,['Pass'],40.0,['Pass'],20.0,['Pass'],27.0,['Pass'],34.0,['Pass'],22.0,['Pass'],27.0,['Pass'],39.0,['Pass'],24.0
2156.0,wp_4,14.0,wc_14,74.0,"{'Pass': 81, 'Fail': 19}",['Pass'],29.0,['Pass'],23.0,['Pass'],23.0,['Pass'],36.0,['Pass'],27.0,['Fail'],21.0,['Pass'],33.0,['Pass'],35.0,['Pass'],30.0,['Pass'],23.0,['Fail'],21.0,['Pass'],35.0,['Fail'],20.0,['Pass'],25.0,['Pass'],38.0,['Pass'],23.0,['Pass'],26.0
2168.0,wp_2,15.0,wc_15,66.0,"{'Pass': 90, 'Fail': 10}",['Pass'],32.0,['Pass'],39.0,['Fail'],34.0,['Fail'],29.0,['Pass'],39.0,['Pass'],27.0,['Pass'],29.0,['Pass'],38.0,['Pass'],36.0,['Pass'],24.0,['Pass'],32.0,['Pass'],24.0,['Pass'],33.0,['Pass'],37.0,['Pass'],36.0,['Pass'],24.0,['Pass'],30.0
2184.0,wp_5,11.0,wc_11,64.0,"{'Pass': 27, 'Fail': 73}",['Fail'],29.0,['Fail'],31.0,['Pass'],26.0,['Fail'],37.0,['Fail'],23.0,['Fail'],38.0,['Pass'],34.0,['Fail'],39.0,['Fail'],39.0,['Pass'],40.0,['Pass'],39.0,['Pass'],30.0,['Fail'],25.0,['Fail'],27.0,['Fail'],35.0,['Fail'],30.0,['Fail'],40.0
2234.0,wp_4,15.0,wc_15,61.0,"{'Pass': 52, 'Fail': 48}",['Pass'],35.0,['Pass'],38.0,['Pass'],29.0,['Fail'],20.0,['Fail'],38.0,['Pass'],37.0,['Pass'],31.0,['Fail'],35.0,['Fail'],23.0,['Fail'],34.0,['Fail'],37.0,['Fail'],37.0,['Pass'],22.0,['Pass'],23.0,['Pass'],22.0,['Pass'],30.0,['Pass'],37.0
2231.0,wp_1,8.0,wc_8,75.0,"{'Pass': 36, 'Fail': 64}",['Fail'],36.0,['Pass'],40.0,['Pass'],24.0,['Pass'],27.0,['Fail'],31.0,['Pass'],26.0,['Fail'],26.0,['Pass'],32.0,['Fail'],37.0,['Fail'],34.0,['Fail'],32.0,['Fail'],36.0,['Pass'],37.0,['Pass'],20.0,['Fail'],20.0,['Pass'],31.0,['Pass'],37.0
2235.0,wp_2,14.0,wc_14,80.0,"{'Pass': 54, 'Fail': 46}",['Fail'],23.0,['Pass'],27.0,['Pass'],22.0,['Pass'],28.0,['Fail'],40.0,['Pass'],36.0,['Pass'],24.0,['Fail'],40.0,['Fail'],34.0,['Pass'],39.0,['Pass'],26.0,['Fail'],20.0,['Pass'],27.0,['Pass'],25.0,['Fail'],30.0,['Pass'],38.0,['Fail'],35.0
2249.0,wp_5,9.0,wc_9,72.0,"{'Pass': 9, 'Fail': 91}",['Fail'],28.0,['Fail'],37.0,['Fail'],24.0,['Fail'],39.0,['Pass'],25.0,['Fail'],20.0,['Fail'],32.0,['Fail'],39.0,['Fail'],28.0,['Fail'],40.0,['Fail'],37.0,['Fail'],30.0,['Fail'],37.0,['Fail'],39.0,['Fail'],29.0,['Fail'],24.0,['Fail'],34.0
2296.0,wp_4,17.0,wc_17,64.0,"{'Pass': 93, 'Fail': 7}",['Pass'],35.0,['Pass'],28.0,['Pass'],24.0,['Pass'],27.0,['Pass'],38.0,['Pass'],28.0,['Pass'],35.0,['Pass'],35.0,['Pass'],39.0,['Pass'],31.0,['Pass'],26.0,['Pass'],30.0,['Pass'],26.0,['Pass'],20.0,['Pass'],35.0,['Pass'],21.0,['Pass'],35.0
2307.0,wp_1,11.0,wc_11,64.0,"{'Pass': 23, 'Fail': 77}",['Fail'],26.0,['Pass'],34.0,['Pass'],29.0,['Fail'],36.0,['Fail'],27.0,['Pass'],33.0,['Fail'],35.0,['Pass'],39.0,['Fail'],22.0,['Fail'],32.0,['Fail'],26.0,['Fail'],26.0,['Pass'],25.0,['Pass'],29.0,['Pass'],23.0,['Fail'],22.0,['Fail'],27.0
2322.0,wp_5,7.0,wc_7,73.0,"{'Pass': 71, 'Fail': 29}",['Fail'],30.0,['Pass'],25.0,['Fail'],23.0,['Pass'],28.0,['Pass'],34.0,['Fail'],37.0,['Fail'],33.0,['Pass'],36.0,['Pass'],23.0,['Pass'],23.0,['Pass'],32.0,['Fail'],35.0,['Pass'],34.0,['Pass'],30.0,['Pass'],32.0,['Pass'],31.0,['Fail'],40.0
2361.0,wp_2,17.0,wc_17,80.0,"{'Pass': 78, 'Fail': 22}",['Pass'],26.0,['Pass'],27.0,['Pass'],31.0,['Pass'],25.0,['Pass'],37.0,['Fail'],39.0,['Pass'],30.0,['Pass'],32.0,['Fail'],25.0,['Pass'],25.0,['Pass'],31.0,['Pass'],24.0,['Pass'],25.0,['Pass'],37.0,['Pass'],26.0,['Pass'],26.0,['Pass'],21.0
2372.0,wp_1,8.0,wc_8,74.0,"{'Pass': 16, 'Fail': 84}",['Fail'],29.0,['Fail'],30.0,['Pass'],35.0,['Fail'],23.0,['Pass'],39.0,['Fail'],32.0,['Fail'],31.0,['Fail'],28.0,['Fail'],30.0,['Pass'],30.0,['Fail'],30.0,['Pass'],22.0,['Pass'],38.0,['Fail'],22.0,['Pass'],38.0,['Fail'],37.0,['Fail'],28.0
2396.0,wp_5,9.0,wc_9,78.0,"{'Pass': 15, 'Fail': 85}",['Fail'],22.0,['Fail'],35.0,['Pass'],31.0,['Fail'],32.0,['Fail'],32.0,['Fail'],38.0,['Fail'],24.0,['Fail'],24.0,['Fail'],27.0,['Pass'],22.0,['Pass'],38.0,['Fail'],22.0,['Fail'],32.0,['Fail'],20.0,['Pass'],30.0,['Fail'],24.0,['Pass'],24.0
2447.0,wp_1,8.0,wc_8,58.0,"{'Pass': 46, 'Fail': 54}",['Pass'],21.0,['Fail'],24.0,['Pass'],30.0,['Fail'],28.0,['Fail'],26.0,['Pass'],26.0,['Fail'],40.0,['Pass'],29.0,['Fail'],37.0,['Fail'],23.0,['Fail'],38.0,['Fail'],32.0,['Pass'],25.0,['Pass'],20.0,['Pass'],22.0,['Fail'],25.0,['Pass'],23.0
2475.0,wp_5,11.0,wc_11,80.0,"{'Pass': 16, 'Fail': 84}",['Fail'],24.0,['Fail'],25.0,['Fail'],26.0,['Fail'],36.0,['Fail'],37.0,['Fail'],25.0,['Fail'],33.0,['Fail'],34.0,['Fail'],38.0,['Fail'],33.0,['Pass'],30.0,['Pass'],29.0,['Fail'],28.0,['Fail'],28.0,['Fail'],38.0,['Fail'],31.0,['Fail'],20.0
2506.0,wp_1,10.0,wc_10,55.0,"{'Pass': 24, 'Fail': 76}",['Fail'],23.0,['Pass'],29.0,['Fail'],34.0,['Fail'],35.0,['Fail'],29.0,['Fail'],27.0,['Pass'],29.0,['Fail'],37.0,['Fail'],27.0,['Fail'],26.0,['Fail'],24.0,['Pass'],29.0,['Pass'],33.0,['Pass'],32.0,['Fail'],37.0,['Fail'],26.0,['Fail'],22.0
2556.0,wp_5,11.0,wc_11,50.0,"{'Pass': 89, 'Fail': 11}",['Pass'],29.0,['Pass'],29.0,['Pass'],36.0,['Pass'],30.0,['Pass'],23.0,['Pass'],40.0,['Pass'],39.0,['Pass'],29.0,['Pass'],36.0,['Pass'],28.0,['Pass'],40.0,['Fail'],20.0,['Fail'],31.0,['Pass'],23.0,['Pass'],24.0,['Pass'],22.0,['Pass'],39.0
2562.0,wp_1,8.0,wc_8,78.0,"{'Pass': 84, 'Fail': 16}",['Pass'],23.0,['Pass'],23.0,['Pass'],20.0,['Pass'],36.0,['Pass'],23.0,['Pass'],22.0,['Pass'],24.0,['Pass'],24.0,['Pass'],24.0,['Fail'],38.0,['Fail'],35.0,['Pass'],37.0,['Pass'],25.0,['Pass'],34.0,['Fail'],29.0,['Pass'],22.0,['Fail'],33.0
2607.0,wp_5,9.0,wc_9,77.0,"{'Pass': 63, 'Fail': 37}",['Pass'],40.0,['Fail'],29.0,['Fail'],33.0,['Pass'],28.0,['Pass'],33.0,['Pass'],35.0,['Fail'],33.0,['Pass'],22.0,['Pass'],25.0,['Pass'],20.0,['Pass'],29.0,['Pass'],34.0,['Pass'],25.0,['Pass'],30.0,['Pass'],29.0,['Pass'],38.0,['Pass'],22.0
2641.0,wp_1,10.0,wc_10,66.0,"{'Pass': 12, 'Fail': 88}",['Fail'],34.0,['Pass'],27.0,['Fail'],28.0,['Fail'],27.0,['Fail'],32.0,['Pass'],23.0,['Fail'],36.0,['Fail'],39.0,['Fail'],37.0,['Fail'],20.0,['Fail'],32.0,['Fail'],30.0,['Fail'],38.0,['Pass'],35.0,['Fail'],33.0,['Fail'],20.0,['Pass'],34.0
2708.0,wp_1,11.0,wc_11,51.0,"{'Pass': 52, 'Fail': 48}",['Fail'],22.0,['Fail'],26.0,['Fail'],23.0,['Fail'],33.0,['Fail'],40.0,['Fail'],39.0,['Pass'],39.0,['Pass'],27.0,['Fail'],32.0,['Fail'],21.0,['Pass'],25.0,['Pass'],36.0,['Pass'],26.0,['Fail'],39.0,['Fail'],38.0,['Pass'],32.0,['Pass'],36.0
2685.0,wp_5,12.0,wc_12,75.0,"{'Pass': 40, 'Fail': 60}",['Pass'],30.0,['Pass'],38.0,['Pass'],38.0,['Fail'],40.0,['Pass'],40.0,['Fail'],22.0,['Pass'],27.0,['Fail'],26.0,['Pass'],32.0,['Fail'],37.0,['Fail'],21.0,['Fail'],27.0,['Fail'],20.0,['Fail'],25.0,['Pass'],22.0,['Fail'],36.0,['Fail'],29.0
2761.0,wp_5,12.0,wc_12,50.0,"{'Pass': 71, 'Fail': 29}",['Pass'],34.0,['Fail'],22.0,['Pass'],39.0,['Pass'],40.0,['Pass'],37.0,['Pass'],31.0,['Pass'],27.0,['Fail'],37.0,['Pass'],36.0,['Pass'],36.0,['Pass'],39.0,['Pass'],22.0,['Pass'],21.0,['Pass'],36.0,['Pass'],35.0,['Pass'],23.0,['Pass'],26.0
2760.0,wp_1,10.0,wc_10,71.0,"{'Pass': 9, 'Fail': 91}",['Fail'],24.0,['Fail'],38.0,['Pass'],36.0,['Fail'],39.0,['Fail'],27.0,['Fail'],39.0,['Fail'],24.0,['Fail'],28.0,['Fail'],33.0,['Fail'],40.0,['Fail'],32.0,['Fail'],33.0,['Fail'],27.0,['Fail'],33.0,['Pass'],36.0,['Fail'],29.0,['Fail'],22.0
2812.0,wp_5,13.0,wc_13,67.0,"{'Pass': 42, 'Fail': 58}",['Pass'],26.0,['Fail'],39.0,['Pass'],36.0,['Fail'],33.0,['Pass'],25.0,['Pass'],27.0,['Fail'],33.0,['Fail'],20.0,['Pass'],21.0,['Fail'],40.0,['Fail'],32.0,['Fail'],21.0,['Fail'],29.0,['Pass'],38.0,['Fail'],34.0,['Pass'],25.0,['Fail'],22.0
2832.0,wp_1,10.0,wc_10,63.0,"{'Pass': 65, 'Fail': 35}",['Pass'],34.0,['Pass'],25.0,['Pass'],28.0,['Pass'],34.0,['Pass'],24.0,['Pass'],24.0,['Fail'],27.0,['Pass'],20.0,['Fail'],24.0,['Pass'],31.0,['Fail'],36.0,['Pass'],23.0,['Pass'],33.0,['Pass'],39.0,['Pass'],20.0,['Pass'],34.0,['Fail'],33.0
2896.0,wp_1,12.0,wc_12,50.0,"{'Pass': 55, 'Fail': 45}",['Fail'],39.0,['Pass'],39.0,['Fail'],37.0,['Pass'],24.0,['Pass'],24.0,['Fail'],24.0,['Pass'],30.0,['Fail'],38.0,['Pass'],35.0,['Pass'],39.0,['Pass'],25.0,['Fail'],28.0,['Pass'],24.0,['Pass'],22.0,['Pass'],38.0,['Fail'],27.0,['Pass'],30.0
2880.0,wp_5,13.0,wc_13,66.0,"{'Pass': 44, 'Fail': 56}",['Fail'],32.0,['Fail'],33.0,['Fail'],25.0,['Fail'],36.0,['Fail'],31.0,['Pass'],34.0,['Pass'],30.0,['Pass'],30.0,['Fail'],30.0,['Pass'],33.0,['Fail'],33.0,['Fail'],39.0,['Fail'],35.0,['Pass'],38.0,['Pass'],37.0,['Pass'],34.0,['Fail'],28.0
2947.0,wp_1,13.0,wc_13,61.0,"{'Pass': 58, 'Fail': 42}",['Fail'],21.0,['Pass'],30.0,['Fail'],29.0,['Fail'],26.0,['Fail'],22.0,['Pass'],28.0,['Pass'],31.0,['Pass'],23.0,['Fail'],25.0,['Fail'],25.0,['Pass'],38.0,['Fail'],35.0,['Fail'],23.0,['Pass'],38.0,['Pass'],26.0,['Pass'],25.0,['Fail'],34.0
3008.0,wp_5,13.0,wc_13,50.0,"{'Pass': 6, 'Fail': 94}",['Fail'],23.0,['Fail'],34.0,['Fail'],22.0,['Fail'],37.0,['Fail'],23.0,['Fail'],27.0,['Fail'],40.0,['Fail'],37.0,['Fail'],39.0,['Fail'],38.0,['Fail'],26.0,['Fail'],33.0,['Fail'],21.0,['Fail'],30.0,['Fail'],22.0,['Fail'],37.0,['Pass'],33.0
3009.0,wp_1,15.0,wc_15,61.0,"{'Pass': 67, 'Fail': 33}",['Fail'],36.0,['Pass'],29.0,['Pass'],26.0,['Pass'],23.0,['Fail'],22.0,['Pass'],20.0,['Pass'],36.0,['Pass'],22.0,['Pass'],30.0,['Pass'],35.0,['Pass'],36.0,['Fail'],30.0,['Fail'],25.0,['Pass'],21.0,['Pass'],39.0,['Pass'],36.0,['Fail'],29.0
3059.0,wp_5,13.0,wc_13,56.0,"{'Pass': 80, 'Fail': 20}",['Fail'],23.0,['Pass'],28.0,['Pass'],32.0,['Fail'],37.0,['Pass'],26.0,['Pass'],23.0,['Pass'],40.0,['Pass'],32.0,['Pass'],28.0,['Pass'],40.0,['Pass'],31.0,['Fail'],25.0,['Pass'],39.0,['Pass'],30.0,['Pass'],34.0,['Pass'],30.0,['Pass'],30.0
3071.0,wp_1,14.0,wc_14,58.0,"{'Pass': 84, 'Fail': 16}",['Pass'],26.0,['Pass'],39.0,['Pass'],24.0,['Pass'],39.0,['Pass'],38.0,['Fail'],23.0,['Pass'],40.0,['Pass'],38.0,['Pass'],36.0,['Pass'],34.0,['Pass'],36.0,['Fail'],22.0,['Pass'],36.0,['Pass'],30.0,['Pass'],28.0,['Pass'],38.0,['Pass'],21.0
3116.0,wp_5,16.0,wc_16,60.0,"{'Pass': 87, 'Fail': 13}",['Pass'],40.0,['Fail'],27.0,['Pass'],31.0,['Pass'],29.0,['Pass'],35.0,['Pass'],34.0,['Pass'],29.0,['Pass'],37.0,['Pass'],21.0,['Fail'],30.0,['Pass'],23.0,['Pass'],36.0,['Fail'],34.0,['Pass'],27.0,['Pass'],33.0,['Pass'],38.0,['Pass'],34.0
3177.0,wp_1,16.0,wc_16,68.0,"{'Pass': 98, 'Fail': 2}",['Pass'],36.0,['Pass'],37.0,['Pass'],36.0,['Pass'],25.0,['Pass'],32.0,['Pass'],21.0,['Pass'],29.0,['Pass'],38.0,['Pass'],24.0,['Pass'],33.0,['Pass'],23.0,['Pass'],40.0,['Pass'],28.0,['Pass'],36.0,['Pass'],40.0,['Pass'],23.0,['Pass'],40.0
3177.0,wp_5,14.0,wc_14,78.0,"{'Pass': 21, 'Fail': 79}",['Fail'],33.0,['Pass'],22.0,['Fail'],24.0,['Fail'],25.0,['Fail'],33.0,['Fail'],34.0,['Fail'],31.0,['Fail'],33.0,['Fail'],37.0,['Fail'],23.0,['Fail'],26.0,['Fail'],36.0,['Fail'],29.0,['Fail'],25.0,['Fail'],31.0,['Fail'],38.0,['Pass'],28.0
3246.0,wp_1,17.0,wc_17,67.0,"{'Pass': 90, 'Fail': 10}",['Pass'],34.0,['Fail'],28.0,['Pass'],23.0,['Pass'],40.0,['Pass'],34.0,['Pass'],39.0,['Pass'],31.0,['Pass'],22.0,['Fail'],22.0,['Fail'],30.0,['Pass'],38.0,['Pass'],39.0,['Pass'],20.0,['Pass'],21.0,['Fail'],21.0,['Pass'],30.0,['Pass'],30.0
3256.0,wp_5,15.0,wc_15,79.0,"{'Pass': 6, 'Fail': 94}",['Fail'],30.0,['Fail'],38.0,['Fail'],39.0,['Fail'],33.0,['Fail'],22.0,['Fail'],40.0,['Fail'],28.0,['Fail'],20.0,['Fail'],28.0,['Fail'],20.0,['Fail'],25.0,['Fail'],40.0,['Fail'],32.0,['Fail'],31.0,['Fail'],21.0,['Fail'],26.0,['Fail'],27.0
3336.0,wp_5,15.0,wc_15,73.0,"{'Pass': 68, 'Fail': 32}",['Pass'],29.0,['Pass'],40.0,['Fail'],39.0,['Fail'],24.0,['Fail'],24.0,['Fail'],32.0,['Fail'],31.0,['Pass'],26.0,['Fail'],23.0,['Pass'],31.0,['Pass'],32.0,['Pass'],38.0,['Pass'],28.0,['Fail'],40.0,['Fail'],34.0,['Pass'],34.0,['Fail'],28.0
3410.0,wp_5,14.0,wc_14,59.0,"{'Pass': 82, 'Fail': 18}",['Pass'],32.0,['Pass'],24.0,['Pass'],27.0,['Pass'],26.0,['Fail'],34.0,['Pass'],25.0,['Fail'],25.0,['Fail'],23.0,['Fail'],22.0,['Pass'],26.0,['Pass'],36.0,['Pass'],37.0,['Fail'],29.0,['Pass'],26.0,['Pass'],34.0,['Fail'],32.0,['Pass'],23.0
3470.0,wp_5,17.0,wc_17,52.0,"{'Pass': 30, 'Fail': 70}",['Fail'],33.0,['Fail'],24.0,['Fail'],28.0,['Fail'],24.0,['Fail'],25.0,['Fail'],35.0,['Fail'],37.0,['Fail'],37.0,['Pass'],25.0,['Pass'],28.0,['Pass'],30.0,['Fail'],28.0,['Fail'],24.0,['Fail'],26.0,['Pass'],21.0,['Pass'],39.0,['Fail'],26.0
3523.0,wp_5,17.0,wc_17,74.0,"{'Pass': 25, 'Fail': 75}",['Fail'],31.0,['Pass'],26.0,['Fail'],20.0,['Pass'],21.0,['Fail'],36.0,['Fail'],29.0,['Fail'],31.0,['Fail'],40.0,['Fail'],34.0,['Fail'],27.0,['Fail'],32.0,['Fail'],28.0,['Fail'],22.0,['Fail'],23.0,['Fail'],34.0,['Fail'],23.0,['Fail'],32.0
3598.0,wp_5,17.0,wc_17,67.0,"{'Pass': 33, 'Fail': 67}",['Pass'],23.0,['Fail'],30.0,['Fail'],30.0,['Pass'],32.0,['Fail'],23.0,['Fail'],38.0,['Fail'],28.0,['Pass'],22.0,['Pass'],26.0,['Fail'],22.0,['Fail'],22.0,['Fail'],33.0,['Fail'],35.0,['Fail'],30.0,['Fail'],24.0,['Fail'],31.0,['Fail'],27.0
3666.0,wp_5,17.0,wc_17,60.0,"{'Pass': 90, 'Fail': 10}",['Pass'],22.0,['Pass'],31.0,['Pass'],28.0,['Pass'],24.0,['Pass'],31.0,['Pass'],33.0,['Pass'],36.0,['Pass'],38.0,['Pass'],22.0,['Pass'],25.0,['Pass'],31.0,['Pass'],21.0,['Pass'],32.0,['Pass'],24.0,['Pass'],36.0,['Pass'],30.0,['Pass'],26.0
